latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
38.69479,-90.13816,342.9,0.39,0.36,2019-08-10,18:48,N,nominal,1.0NRT,311.1,6.8,D
38.90824,-90.98515,339.2,0.41,0.37,2019-08-10,18:48,N,nominal,1.0NRT,297.7,4.2,D
39.94995,-83.91496,348,0.51,0.41,2019-08-10,18:48,N,nominal,1.0NRT,304.9,6.9,D
40.44787,-78.17421,328.9,0.34,0.56,2019-08-10,18:48,N,nominal,1.0NRT,297.6,2.5,D
38.59049,-93.22482,331.7,0.48,0.4,2019-08-10,18:48,N,nominal,1.0NRT,291.3,5.4,D
40.44896,-78.17426,327,0.34,0.56,2019-08-10,18:48,N,nominal,1.0NRT,297.7,2.6,D
40.39301,-79.85461,340.8,0.55,0.51,2019-08-10,18:48,N,nominal,1.0NRT,304,10.7,D
40.32203,-82.6162,332.9,0.4,0.44,2019-08-10,18:48,N,nominal,1.0NRT,297.3,2.4,D
39.9746,-86.83427,335.4,0.41,0.37,2019-08-10,18:48,N,low,1.0NRT,308.6,8.4,D
40.89244,-77.70949,328,0.36,0.57,2019-08-10,18:48,N,nominal,1.0NRT,290.6,2.7,D
40.33852,-86.03754,335.5,0.43,0.38,2019-08-10,18:48,N,nominal,1.0NRT,300.8,4.1,D
39.19434,-93.88437,334.9,0.5,0.41,2019-08-10,18:48,N,nominal,1.0NRT,288.6,4.2,D
41.22373,-83.2081,332.5,0.57,0.43,2019-08-10,18:48,N,nominal,1.0NRT,298.1,3,D
41.22449,-83.20969,330.7,0.57,0.43,2019-08-10,18:48,N,nominal,1.0NRT,296.8,3.7,D
41.45095,-81.6789,343.2,0.45,0.47,2019-08-10,18:48,N,nominal,1.0NRT,308.9,10.1,D
41.46009,-81.67467,332.4,0.45,0.47,2019-08-10,18:48,N,low,1.0NRT,305.6,5.1,D
41.46443,-81.67524,347.9,0.45,0.47,2019-08-10,18:48,N,nominal,1.0NRT,304.3,5.1,D
40.88757,-87.61369,333.1,0.4,0.37,2019-08-10,18:48,N,nominal,1.0NRT,299.2,2.8,D
41.46748,-83.36422,333.6,0.56,0.43,2019-08-10,18:48,N,nominal,1.0NRT,298,4.2,D
41.36478,-84.92304,335.7,0.48,0.4,2019-08-10,18:48,N,nominal,1.0NRT,305.1,9.1,D
41.36642,-84.92436,334.5,0.48,0.4,2019-08-10,18:48,N,low,1.0NRT,304.7,5.6,D
41.56549,-84.04647,332.6,0.53,0.42,2019-08-10,18:48,N,low,1.0NRT,305.4,3.4,D
41.67649,-83.44948,341.1,0.56,0.43,2019-08-10,18:48,N,nominal,1.0NRT,303.7,14.6,D
41.17826,-87.85755,348.1,0.4,0.37,2019-08-10,18:48,N,nominal,1.0NRT,309.2,3.3,D
40.42504,-92.88625,346.3,0.44,0.38,2019-08-10,18:48,N,nominal,1.0NRT,297.4,9.2,D
41.11429,-88.82851,329.4,0.39,0.36,2019-08-10,18:48,N,nominal,1.0NRT,299.2,2.1,D
41.63885,-87.13255,342.4,0.41,0.37,2019-08-10,18:48,N,nominal,1.0NRT,309.5,7.6,D
41.63755,-87.14245,345.3,0.41,0.37,2019-08-10,18:48,N,nominal,1.0NRT,310.2,8.1,D
41.61275,-87.32952,337.5,0.41,0.37,2019-08-10,18:48,N,low,1.0NRT,308.5,2.6,D
41.64162,-87.13828,346.2,0.41,0.37,2019-08-10,18:48,N,nominal,1.0NRT,308.3,7.6,D
41.61615,-87.33031,340.6,0.41,0.37,2019-08-10,18:48,N,nominal,1.0NRT,307.5,2.6,D
41.63991,-87.14104,334.6,0.41,0.37,2019-08-10,18:48,N,low,1.0NRT,306.9,4,D
41.61562,-87.32835,335.1,0.41,0.37,2019-08-10,18:48,N,low,1.0NRT,306.4,3.8,D
41.64333,-87.14182,337.8,0.41,0.37,2019-08-10,18:48,N,nominal,1.0NRT,307.5,4,D
41.61901,-87.32915,339.8,0.41,0.37,2019-08-10,18:48,N,nominal,1.0NRT,307.2,3.8,D
41.63993,-87.40964,334.2,0.41,0.37,2019-08-10,18:48,N,low,1.0NRT,305.8,4.1,D
41.6659,-87.45096,345.3,0.41,0.37,2019-08-10,18:48,N,nominal,1.0NRT,308.6,3.8,D
41.66929,-87.45175,337.3,0.41,0.37,2019-08-10,18:48,N,low,1.0NRT,309.3,5.2,D
41.67594,-87.42817,338,0.41,0.37,2019-08-10,18:48,N,nominal,1.0NRT,306.6,4.9,D
41.67529,-87.43304,337.1,0.41,0.37,2019-08-10,18:48,N,low,1.0NRT,307.6,3.5,D
41.67138,-87.4623,335.9,0.41,0.37,2019-08-10,18:48,N,low,1.0NRT,307,3.6,D
41.68063,-87.41919,335.3,0.41,0.37,2019-08-10,18:48,N,low,1.0NRT,310,9.7,D
41.67868,-87.43383,332.2,0.41,0.37,2019-08-10,18:48,N,low,1.0NRT,306.3,5.2,D
41.68337,-87.42487,334.7,0.41,0.37,2019-08-10,18:48,N,low,1.0NRT,306.2,9.2,D
42.29999,-83.15425,349.2,0.39,0.44,2019-08-10,18:48,N,nominal,1.0NRT,304.6,8,D
40.41345,-95.59631,333.7,0.56,0.43,2019-08-10,18:48,N,nominal,1.0NRT,297.2,7.5,D
42.29931,-83.15282,343,0.39,0.44,2019-08-10,18:48,N,nominal,1.0NRT,305.8,10.8,D
41.95377,-89.68328,334.8,0.38,0.36,2019-08-10,18:48,N,nominal,1.0NRT,299,3,D
43.26851,-79.80648,341.6,0.59,0.53,2019-08-10,18:48,N,nominal,1.0NRT,303.7,11.9,D
43.27386,-79.7996,332.7,0.59,0.53,2019-08-10,18:48,N,nominal,1.0NRT,297.8,4.3,D
43.18445,-84.84309,333.8,0.51,0.41,2019-08-10,18:48,N,nominal,1.0NRT,300.8,3.7,D
43.93262,-82.71751,332.5,0.43,0.46,2019-08-10,18:48,N,nominal,1.0NRT,295.7,1.5,D
43.9318,-82.71853,332.1,0.43,0.46,2019-08-10,18:48,N,nominal,1.0NRT,294.6,2.2,D
44.78513,-84.88252,338.6,0.53,0.42,2019-08-10,18:48,N,nominal,1.0NRT,291.8,5.9,D
47.639,-108.18192,342.4,0.45,0.63,2019-08-10,18:54,N,nominal,1.0NRT,292,5.8,D
46.51656,-84.39223,329.4,0.39,0.44,2019-08-10,18:54,N,low,1.0NRT,301.5,3.5,D
46.51609,-84.39733,330.1,0.39,0.44,2019-08-10,18:54,N,low,1.0NRT,302.2,3.5,D
46.41079,-89.00541,340.8,0.41,0.37,2019-08-10,18:54,N,nominal,1.0NRT,295.4,7.7,D
45.45116,-106.23431,344.7,0.43,0.62,2019-08-10,18:54,N,nominal,1.0NRT,295.8,6.5,D
47.83244,-102.57974,339.6,0.51,0.49,2019-08-10,18:54,N,nominal,1.0NRT,291.7,3.6,D
47.82394,-102.61317,337.7,0.51,0.5,2019-08-10,18:54,N,nominal,1.0NRT,292.4,3.2,D
47.62276,-108.1496,367,0.45,0.63,2019-08-10,18:54,N,high,1.0NRT,292.6,5.2,D
47.62102,-108.15511,335.4,0.45,0.63,2019-08-10,18:54,N,nominal,1.0NRT,288.6,5.2,D
47.6282,-108.15288,350.2,0.45,0.63,2019-08-10,18:54,N,nominal,1.0NRT,291.1,5.2,D
47.62647,-108.15837,333.5,0.45,0.63,2019-08-10,18:54,N,nominal,1.0NRT,289.5,5.2,D
47.63012,-108.16737,331.7,0.45,0.63,2019-08-10,18:54,N,nominal,1.0NRT,289.4,4.9,D
47.64061,-108.15453,339.6,0.45,0.63,2019-08-10,18:54,N,nominal,1.0NRT,290.6,11.7,D
47.64428,-108.16348,334.7,0.45,0.63,2019-08-10,18:54,N,nominal,1.0NRT,290.9,6.5,D
47.64965,-108.1689,344.7,0.45,0.63,2019-08-10,18:54,N,nominal,1.0NRT,288.8,5.3,D
47.63913,-108.17989,342,0.45,0.63,2019-08-10,18:54,N,nominal,1.0NRT,291.9,8.5,D
47.64967,-108.16689,347.7,0.45,0.63,2019-08-10,18:54,N,nominal,1.0NRT,290.2,6.5,D
47.64598,-108.16005,335.4,0.45,0.63,2019-08-10,18:54,N,nominal,1.0NRT,289.1,5.3,D
47.64424,-108.1655,335.4,0.45,0.63,2019-08-10,18:54,N,nominal,1.0NRT,290.6,5.3,D
26.88464,-101.45036,344.7,0.32,0.55,2019-08-10,20:24,N,nominal,1.0NRT,309.9,3.7,D
18.20685,-94.00619,350.5,0.77,0.77,2019-08-10,20:24,N,nominal,1.0NRT,286.9,14.4,D
18.20133,-94.00636,352.5,0.77,0.78,2019-08-10,20:24,N,nominal,1.0NRT,287,13.5,D
19.91834,-96.71481,351.8,0.54,0.68,2019-08-10,20:24,N,nominal,1.0NRT,289.1,9.1,D
20.74136,-97.5983,340.4,0.48,0.65,2019-08-10,20:24,N,nominal,1.0NRT,294,7.1,D
20.74096,-97.60268,335.2,0.48,0.65,2019-08-10,20:24,N,nominal,1.0NRT,293.6,5.5,D
20.74216,-97.60244,344.8,0.48,0.65,2019-08-10,20:24,N,nominal,1.0NRT,294.1,5.1,D
19.95173,-105.4191,331.4,0.47,0.4,2019-08-10,20:24,N,nominal,1.0NRT,296.5,1.6,D
21.2925,-98.07803,333.3,0.46,0.63,2019-08-10,20:24,N,nominal,1.0NRT,286.9,4.4,D
21.38934,-98.54857,332.3,0.43,0.62,2019-08-10,20:24,N,nominal,1.0NRT,294.1,2,D
21.73008,-98.02538,337.1,0.47,0.64,2019-08-10,20:24,N,nominal,1.0NRT,292.5,8.4,D
21.73296,-98.02551,347,0.47,0.64,2019-08-10,20:24,N,nominal,1.0NRT,291.8,8.6,D
21.83971,-98.1729,336.5,0.46,0.63,2019-08-10,20:24,N,nominal,1.0NRT,293.8,7.2,D
21.84396,-98.17256,351.5,0.46,0.63,2019-08-10,20:24,N,nominal,1.0NRT,293.1,7.2,D
22.13646,-98.31912,339.5,0.45,0.63,2019-08-10,20:24,N,nominal,1.0NRT,292.9,6.4,D
22.14067,-98.31976,335.4,0.45,0.63,2019-08-10,20:24,N,nominal,1.0NRT,294.3,3.8,D
22.29061,-97.82669,351.3,0.49,0.65,2019-08-10,20:24,N,nominal,1.0NRT,294.4,5.1,D
22.2922,-97.82519,343.8,0.49,0.65,2019-08-10,20:24,N,nominal,1.0NRT,293.7,8,D
22.23345,-99.91278,339.1,0.36,0.57,2019-08-10,20:24,N,nominal,1.0NRT,305.4,2.1,D
21.96725,-104.10799,334.2,0.39,0.44,2019-08-10,20:24,N,nominal,1.0NRT,299.7,2.8,D
21.96771,-104.10864,334.1,0.39,0.44,2019-08-10,20:24,N,nominal,1.0NRT,299.8,2,D
26.88973,-101.4508,343,0.32,0.55,2019-08-10,20:24,N,nominal,1.0NRT,310.1,3.7,D
22.47202,-104.09171,337.2,0.4,0.44,2019-08-10,20:24,N,nominal,1.0NRT,298.8,4.1,D
22.47154,-104.09569,330.6,0.4,0.44,2019-08-10,20:24,N,nominal,1.0NRT,298.8,2.4,D
23.38213,-99.31413,367,0.4,0.6,2019-08-10,20:24,N,high,1.0NRT,304.6,8.9,D
23.58955,-99.28709,334.3,0.41,0.6,2019-08-10,20:24,N,nominal,1.0NRT,300.7,6.5,D
23.01127,-106.08031,340.2,0.47,0.4,2019-08-10,20:24,N,nominal,1.0NRT,302.6,4.3,D
23.01443,-106.07965,341.2,0.47,0.4,2019-08-10,20:24,N,nominal,1.0NRT,301.8,5.9,D
24.19745,-98.66948,331.6,0.45,0.63,2019-08-10,20:24,N,nominal,1.0NRT,300.4,3.4,D
24.2131,-98.69429,367,0.45,0.63,2019-08-10,20:24,N,high,1.0NRT,305.3,13.3,D
24.21348,-98.68976,334.8,0.45,0.63,2019-08-10,20:24,N,nominal,1.0NRT,301.4,9.6,D
24.20196,-98.66749,340.2,0.45,0.63,2019-08-10,20:24,N,nominal,1.0NRT,300,4.7,D
24.21189,-98.69202,355.6,0.45,0.63,2019-08-10,20:24,N,nominal,1.0NRT,303.9,5.1,D
24.21154,-98.69655,339.5,0.45,0.63,2019-08-10,20:24,N,nominal,1.0NRT,300.9,5.1,D
24.21741,-98.69699,331.5,0.45,0.63,2019-08-10,20:24,N,nominal,1.0NRT,301,5.1,D
24.59083,-98.07056,367,0.5,0.65,2019-08-10,20:24,N,high,1.0NRT,300.9,12.1,D
24.59123,-98.06543,355.3,0.5,0.66,2019-08-10,20:24,N,nominal,1.0NRT,301.4,12.1,D
24.59148,-98.06871,367,0.5,0.66,2019-08-10,20:24,N,high,1.0NRT,301.4,11.5,D
24.59185,-98.06357,344.9,0.5,0.66,2019-08-10,20:24,N,nominal,1.0NRT,299.9,11.5,D
24.59111,-98.07382,344.5,0.5,0.66,2019-08-10,20:24,N,nominal,1.0NRT,298.8,8,D
25.26037,-99.38451,346.4,0.42,0.61,2019-08-10,20:24,N,nominal,1.0NRT,304.7,5.8,D
25.31944,-99.67854,342.7,0.4,0.6,2019-08-10,20:24,N,nominal,1.0NRT,307,3,D
25.32502,-99.67903,367,0.4,0.6,2019-08-10,20:24,N,high,1.0NRT,313.3,31.2,D
25.32469,-99.68311,350.9,0.4,0.6,2019-08-10,20:24,N,nominal,1.0NRT,308.4,31.2,D
25.33061,-99.6795,367,0.4,0.6,2019-08-10,20:24,N,high,1.0NRT,306.4,31.2,D
25.38124,-99.67982,336.8,0.4,0.6,2019-08-10,20:24,N,low,1.0NRT,310.9,6.4,D
25.5455,-97.83132,347.2,0.52,0.67,2019-08-10,20:24,N,nominal,1.0NRT,302.3,6.3,D
25.38491,-99.68081,338.3,0.4,0.6,2019-08-10,20:24,N,low,1.0NRT,308.9,7.5,D
25.54934,-97.83016,336.9,0.53,0.67,2019-08-10,20:24,N,nominal,1.0NRT,301.5,5.3,D
25.54502,-100.03602,342.3,0.38,0.59,2019-08-10,20:24,N,nominal,1.0NRT,304.9,3.2,D
25.5505,-100.03653,338.5,0.38,0.59,2019-08-10,20:24,N,nominal,1.0NRT,304.9,3.6,D
25.58162,-99.93236,367,0.39,0.59,2019-08-10,20:24,N,high,1.0NRT,306.2,5.6,D
25.58109,-99.93353,352.2,0.39,0.59,2019-08-10,20:24,N,nominal,1.0NRT,305.5,4.5,D
25.69768,-100.27118,336.4,0.37,0.58,2019-08-10,20:24,N,low,1.0NRT,309,2.9,D
25.70084,-100.29832,335.5,0.37,0.58,2019-08-10,20:24,N,low,1.0NRT,307.1,4.3,D
25.71703,-100.29984,335.9,0.37,0.58,2019-08-10,20:24,N,low,1.0NRT,309.4,5.4,D
25.7221,-100.30415,339.6,0.37,0.58,2019-08-10,20:24,N,nominal,1.0NRT,308.9,4.7,D
25.82103,-100.31506,336.5,0.37,0.58,2019-08-10,20:24,N,nominal,1.0NRT,306.4,1.2,D
25.88616,-100.2557,336.2,0.37,0.58,2019-08-10,20:24,N,low,1.0NRT,306.5,1.8,D
25.88262,-100.25579,334.8,0.37,0.58,2019-08-10,20:24,N,low,1.0NRT,306.7,1,D
25.26976,-107.36375,334.5,0.44,0.38,2019-08-10,20:24,N,nominal,1.0NRT,302.5,3.1,D
26.42563,-98.42117,341.1,0.49,0.65,2019-08-10,20:24,N,nominal,1.0NRT,301.9,3.6,D
26.42527,-98.42625,336.6,0.49,0.65,2019-08-10,20:24,N,nominal,1.0NRT,302.3,3.6,D
25.4038,-108.22331,338.8,0.41,0.37,2019-08-10,20:24,N,nominal,1.0NRT,307.1,6.4,D
26.42628,-98.42414,352.5,0.49,0.65,2019-08-10,20:24,N,nominal,1.0NRT,302.2,6.1,D
25.51257,-108.73917,338.7,0.4,0.37,2019-08-10,20:24,N,low,1.0NRT,310.8,5.7,D
25.63519,-108.73548,341.8,0.4,0.37,2019-08-10,20:24,N,nominal,1.0NRT,307.6,9.8,D
25.64194,-108.73663,340.3,0.4,0.37,2019-08-10,20:24,N,nominal,1.0NRT,307.2,9.5,D
25.64531,-108.73721,349.8,0.4,0.37,2019-08-10,20:24,N,nominal,1.0NRT,308.3,12.7,D
25.72623,-108.97441,340.7,0.4,0.37,2019-08-10,20:24,N,nominal,1.0NRT,305.6,10,D
25.72672,-109.01889,345.2,0.4,0.37,2019-08-10,20:24,N,nominal,1.0NRT,308,11.5,D
25.78597,-108.80581,354.2,0.4,0.37,2019-08-10,20:24,N,nominal,1.0NRT,311.3,17.2,D
25.78934,-108.80638,344.3,0.4,0.37,2019-08-10,20:24,N,nominal,1.0NRT,309.6,10.4,D
26.88276,-101.41353,337.8,0.33,0.55,2019-08-10,20:24,N,low,1.0NRT,308.9,5.7,D
36.41086,-113.14489,341,0.38,0.36,2019-08-10,20:30,N,nominal,1.0NRT,307,9.9,D
36.65288,-119.54634,336.6,0.57,0.43,2019-08-10,20:30,N,low,1.0NRT,307,8.9,D
36.6516,-119.55264,341.1,0.57,0.43,2019-08-10,20:30,N,nominal,1.0NRT,309.1,5.9,D
36.67466,-119.46001,343.3,0.57,0.43,2019-08-10,20:30,N,nominal,1.0NRT,315.7,5.9,D
36.79797,-119.54848,357.3,0.57,0.43,2019-08-10,20:30,N,nominal,1.0NRT,313.7,17.9,D
36.79588,-120.03934,343.2,0.4,0.44,2019-08-10,20:30,N,nominal,1.0NRT,309.3,9.1,D
36.98016,-120.03226,342.9,0.4,0.44,2019-08-10,20:30,N,nominal,1.0NRT,309.3,6.8,D
36.97924,-120.03663,350.6,0.4,0.44,2019-08-10,20:30,N,nominal,1.0NRT,312.4,6.8,D
37.81341,-118.8707,346.5,0.51,0.41,2019-08-10,20:30,N,nominal,1.0NRT,305.7,26.5,D
37.81228,-118.87634,332.7,0.51,0.41,2019-08-10,20:30,N,low,1.0NRT,304.2,14.8,D
37.81598,-118.87743,352.2,0.51,0.41,2019-08-10,20:30,N,nominal,1.0NRT,309.7,14.8,D
37.81484,-118.88317,347.3,0.51,0.41,2019-08-10,20:30,N,nominal,1.0NRT,308.6,14.8,D
35.96161,-101.81684,367,0.38,0.59,2019-08-10,20:30,N,high,1.0NRT,305.3,23.2,D
35.96186,-101.81718,367,0.38,0.59,2019-08-10,20:30,N,high,1.0NRT,304.9,25.3,D
35.03511,-118.85274,353.9,0.57,0.43,2019-08-10,20:30,N,nominal,1.0NRT,317,14.9,D
36.50092,-119.54613,367,0.38,0.43,2019-08-10,20:30,N,high,1.0NRT,313.3,9.8,D
37.84421,-118.89332,347.2,0.51,0.41,2019-08-10,20:30,N,nominal,1.0NRT,306.5,7.7,D
39.95892,-108.31563,335.6,0.57,0.43,2019-08-10,20:30,N,low,1.0NRT,307.9,8.1,D
38.04029,-121.20818,337.4,0.43,0.46,2019-08-10,20:30,N,nominal,1.0NRT,302.4,2.9,D
40.38248,-110.08231,340.5,0.48,0.4,2019-08-10,20:30,N,low,1.0NRT,314.2,7.3,D
38.60063,-121.73933,330.7,0.44,0.46,2019-08-10,20:30,N,nominal,1.0NRT,299.8,1.2,D
38.80591,-121.6909,341.8,0.44,0.46,2019-08-10,20:30,N,nominal,1.0NRT,302.6,8,D
38.80482,-121.69583,338.2,0.44,0.46,2019-08-10,20:30,N,nominal,1.0NRT,302.6,4.3,D
39.36457,-121.72807,339.6,0.43,0.46,2019-08-10,20:30,N,nominal,1.0NRT,299.7,3.8,D
41.62315,-111.74744,336.2,0.43,0.38,2019-08-10,20:30,N,low,1.0NRT,311.1,8.3,D
41.62252,-111.75246,335.8,0.43,0.38,2019-08-10,20:30,N,low,1.0NRT,310.2,5.9,D
41.79708,-111.87897,342,0.43,0.38,2019-08-10,20:30,N,nominal,1.0NRT,316.8,4.2,D
41.80056,-111.87974,346.5,0.43,0.38,2019-08-10,20:30,N,nominal,1.0NRT,313,2.8,D
42.6854,-111.59304,341.6,0.45,0.39,2019-08-10,20:30,N,low,1.0NRT,315.2,24.1,D
45.44921,-106.23334,367,0.55,0.51,2019-08-10,20:30,N,high,1.0NRT,301.6,17.6,D
47.44712,-102.74716,330,0.42,0.61,2019-08-10,20:30,N,nominal,1.0NRT,290.7,2.7,D
47.47037,-102.73087,340.5,0.42,0.61,2019-08-10,20:30,N,nominal,1.0NRT,290.1,3.6,D
47.73256,-102.63843,327.5,0.42,0.61,2019-08-10,20:30,N,nominal,1.0NRT,292.3,1.9,D
47.8264,-102.61145,335.7,0.42,0.61,2019-08-10,20:30,N,nominal,1.0NRT,292.3,3.2,D
26.46197,-109.09544,341.9,0.4,0.37,2019-08-10,20:30,N,nominal,1.0NRT,307.1,8.7,D
26.4614,-109.09942,341,0.4,0.37,2019-08-10,20:30,N,nominal,1.0NRT,306.4,8.7,D
26.82927,-109.77351,350.4,0.39,0.36,2019-08-10,20:30,N,nominal,1.0NRT,306.4,11.4,D
26.91219,-109.69614,339.3,0.39,0.36,2019-08-10,20:30,N,nominal,1.0NRT,302.5,3.1,D
28.59803,-99.36485,343.7,0.45,0.63,2019-08-10,20:30,N,nominal,1.0NRT,301.9,1.5,D
29.07549,-97.69861,336.3,0.58,0.69,2019-08-10,20:30,N,nominal,1.0NRT,294.8,2.9,D
29.57737,-98.03399,335.2,0.55,0.68,2019-08-10,20:30,N,nominal,1.0NRT,297.4,2.7,D
29.57916,-98.03036,335.6,0.56,0.68,2019-08-10,20:30,N,nominal,1.0NRT,299.1,4.9,D
30.80727,-100.46339,332.7,0.41,0.6,2019-08-10,20:30,N,low,1.0NRT,303.1,3.5,D
30.81005,-100.46429,337,0.41,0.61,2019-08-10,20:30,N,nominal,1.0NRT,304,2.7,D
30.80976,-100.46881,338.4,0.41,0.61,2019-08-10,20:30,N,nominal,1.0NRT,304.1,2.7,D
31.26699,-101.40317,341.5,0.36,0.58,2019-08-10,20:30,N,nominal,1.0NRT,303.4,2.1,D
31.39553,-100.65675,332,0.4,0.6,2019-08-10,20:30,N,nominal,1.0NRT,298.3,3.9,D
31.36688,-101.77328,367,0.35,0.56,2019-08-10,20:30,N,high,1.0NRT,304.7,6.9,D
31.36661,-101.77699,345.4,0.35,0.56,2019-08-10,20:30,N,nominal,1.0NRT,304.3,3.2,D
31.36634,-101.7807,345.6,0.35,0.56,2019-08-10,20:30,N,nominal,1.0NRT,303.8,3.2,D
31.44134,-102.18996,343.1,0.33,0.55,2019-08-10,20:30,N,nominal,1.0NRT,304.8,2.3,D
31.57351,-101.55934,335.3,0.36,0.57,2019-08-10,20:30,N,nominal,1.0NRT,302.8,1,D
31.58472,-101.67317,337.2,0.35,0.57,2019-08-10,20:30,N,nominal,1.0NRT,304.2,1.5,D
31.70244,-101.87,348.6,0.34,0.56,2019-08-10,20:30,N,nominal,1.0NRT,304.9,1.6,D
31.70216,-101.8737,335,0.34,0.56,2019-08-10,20:30,N,nominal,1.0NRT,302.3,1.6,D
31.75142,-101.78061,343.5,0.35,0.57,2019-08-10,20:30,N,nominal,1.0NRT,304.5,3.4,D
31.80176,-102.08723,355.5,0.33,0.56,2019-08-10,20:30,N,nominal,1.0NRT,303.7,3.4,D
31.80536,-103.23351,337.8,0.57,0.52,2019-08-10,20:30,N,nominal,1.0NRT,307.4,20.1,D
31.86195,-103.90596,342.5,0.52,0.5,2019-08-10,20:30,N,nominal,1.0NRT,312.4,19.5,D
32.33665,-97.68445,331.5,0.61,0.71,2019-08-10,20:30,N,nominal,1.0NRT,298.4,3.8,D
32.15641,-101.93031,367,0.34,0.56,2019-08-10,20:30,N,high,1.0NRT,297.4,3.5,D
32.00129,-104.00388,343.3,0.52,0.5,2019-08-10,20:30,N,nominal,1.0NRT,310,17.2,D
32.00487,-104.00166,343.6,0.52,0.5,2019-08-10,20:30,N,nominal,1.0NRT,310.9,18.1,D
32.21386,-101.93365,367,0.35,0.56,2019-08-10,20:30,N,high,1.0NRT,299.6,9.3,D
32.21358,-101.93739,339.4,0.35,0.56,2019-08-10,20:30,N,nominal,1.0NRT,298.9,4.6,D
32.16341,-104.09474,344.1,0.52,0.5,2019-08-10,20:30,N,nominal,1.0NRT,309.8,8.4,D
33.04027,-99.04837,342.9,0.52,0.67,2019-08-10,20:30,N,nominal,1.0NRT,304.2,7.1,D
33.03999,-99.0541,344.1,0.52,0.67,2019-08-10,20:30,N,nominal,1.0NRT,303.9,7.1,D
33.28378,-101.09863,344.7,0.4,0.6,2019-08-10,20:30,N,nominal,1.0NRT,306.4,4.6,D
33.28933,-101.09914,367,0.4,0.6,2019-08-10,20:30,N,high,1.0NRT,309.6,9.1,D
33.28905,-101.10339,350,0.4,0.6,2019-08-10,20:30,N,nominal,1.0NRT,309.2,9.1,D
33.28802,-101.09715,367,0.4,0.6,2019-08-10,20:30,N,high,1.0NRT,308.8,9.8,D
33.28777,-101.10144,367,0.4,0.6,2019-08-10,20:30,N,high,1.0NRT,309.9,9.8,D
33.28751,-101.10576,336.6,0.4,0.6,2019-08-10,20:30,N,nominal,1.0NRT,306.7,3.7,D
31.77528,-116.56664,339.1,0.5,0.41,2019-08-10,20:30,N,low,1.0NRT,312.3,4.1,D
31.77505,-116.56931,343.3,0.5,0.41,2019-08-10,20:30,N,nominal,1.0NRT,311.4,4.1,D
34.59859,-96.89523,367,0.7,0.75,2019-08-10,20:30,N,low,1.0NRT,289.5,19.4,D
34.60561,-96.89551,333.6,0.7,0.75,2019-08-10,20:30,N,nominal,1.0NRT,289.5,7.8,D
34.60357,-96.8958,367,0.7,0.75,2019-08-10,20:30,N,high,1.0NRT,290,20.4,D
33.43258,-117.32191,335.9,0.51,0.41,2019-08-10,20:30,N,low,1.0NRT,309,7.1,D
35.60478,-101.95942,330,0.37,0.58,2019-08-10,20:30,N,low,1.0NRT,304.1,2.4,D
48.6857,-117.70432,346.7,0.38,0.36,2019-08-10,20:36,N,nominal,1.0NRT,297.9,5.9,D
47.93476,-118.37,345.3,0.39,0.36,2019-08-10,20:36,N,nominal,1.0NRT,311.6,20.9,D
47.93802,-118.37118,346,0.39,0.36,2019-08-10,20:36,N,nominal,1.0NRT,305.2,20.9,D
39.6889,-122.51754,338.2,0.72,0.76,2019-08-10,22:12,N,nominal,1.0NRT,288.2,6,D
